Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Castilla y León/León;OTROS VEHÍCULOS;Diesel;4548
Castilla y León/León;OTROS VEHÍCULOS;Eléctrico;33
Castilla y León/León;OTROS VEHÍCULOS;Gasolina;2240
Castilla y León/León;OTROS VEHÍCULOS;Otros;5
Castilla y León/León;OTROS VEHÍCULOS;Sin especificar;229
Castilla y León/León;REMOLQUES;TOTAL;2896
Castilla y León/León;REMOLQUES;Sin especificar;2896
Castilla y León/León;SEMIRREMOLQUES;TOTAL;3216
Castilla y León/León;SEMIRREMOLQUES;Sin especificar;3216
Castilla y León/León;TRACTORES INDUSTRIALES;TOTAL;2945
Castilla y León/León;TRACTORES INDUSTRIALES;Diesel;2945
Castilla y León/León;TURISMOS;TOTAL;265860
Castilla y León/León;TURISMOS;Biodiesel;2
Castilla y León/León;TURISMOS;Butano;2
Castilla y León/León;TURISMOS;Diesel;149074
Castilla y León/León;TURISMOS;Eléctrico;246
Castilla y León/León;TURISMOS;Etanol;2
Castilla y León/León;TURISMOS;Gas Licuado de Petroleo;329
Castilla y León/León;TURISMOS;Gas Natural Comprimido;49
Castilla y León/León;TURISMOS;Gas Natural Licuado;1
Castilla y León/León;TURISMOS;Gasolina;116128
Castilla y León/León;TURISMOS;Hidrógeno;1
Castilla y León/León;TURISMOS;Otros;23
Castilla y León/León;TURISMOS;Sin especificar;3
Castilla y León/Palencia;AUTOBUSES;TOTAL;270
Castilla y León/Palencia;AUTOBUSES;Diesel;267
Castilla y León/Palencia;AUTOBUSES;Eléctrico;3
Castilla y León/Palencia;CAMIONES HASTA 3500kg;TOTAL;6439
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Diesel;6309
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Eléctrico;10
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;1
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gas Natural Comprimido;6
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gasolina;112
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;TOTAL;1663
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;Diesel;1655
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;Gasolina;8
Castilla y León/Palencia;CICLOMOTORES;TOTAL;3940
Castilla y León/Palencia;CICLOMOTORES;Diesel;110
Castilla y León/Palencia;CICLOMOTORES;Eléctrico;11
Castilla y León/Palencia;CICLOMOTORES;Gasolina;3819
Castilla y León/Palencia;FURGONETAS;TOTAL;9890
Castilla y León/Palencia;FURGONETAS;Diesel;8558
Castilla y León/Palencia;FURGONETAS;Eléctrico;11
Castilla y León/Palencia;FURGONETAS;Gas Licuado de Petroleo;17
Castilla y León/Palencia;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Palencia;FURGONETAS;Gasolina;1303
Castilla y León/Palencia;MOTOCICLETAS;TOTAL;9383
Castilla y León/Palencia;MOTOCICLETAS;Diesel;27
Castilla y León/Palencia;MOTOCICLETAS;Eléctrico;24
Castilla y León/Palencia;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Palencia;MOTOCICLETAS;Gasolina;9331
Castilla y León/Palencia;OTROS VEHÍCULOS;TOTAL;3038
Castilla y León/Palencia;OTROS VEHÍCULOS;Diesel;2117
Castilla y León/Palencia;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Palencia;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Castilla y León/Palencia;OTROS VEHÍCULOS;Gasolina;825
Castilla y León/Palencia;OTROS VEHÍCULOS;Otros;2
Castilla y León/Palencia;OTROS VEHÍCULOS;Sin especificar;88
Castilla y León/Palencia;REMOLQUES;TOTAL;1085
Castilla y León/Palencia;REMOLQUES;Sin especificar;1085
Castilla y León/Palencia;SEMIRREMOLQUES;TOTAL;1839
Castilla y León/Palencia;SEMIRREMOLQUES;Sin especificar;1839
Castilla y León/Palencia;TRACTORES INDUSTRIALES;TOTAL;1461
Castilla y León/Palencia;TRACTORES INDUSTRIALES;Diesel;1461
Castilla y León/Palencia;TURISMOS;TOTAL;94571
Castilla y León/Palencia;TURISMOS;Diesel;59998
Castilla y León/Palencia;TURISMOS;Eléctrico;59
Castilla y León/Palencia;TURISMOS;Gas Licuado de Petroleo;161
Castilla y León/Palencia;TURISMOS;Gas Natural Comprimido;5
Castilla y León/Palencia;TURISMOS;Gasolina;34337
Castilla y León/Palencia;TURISMOS;Otros;9
Castilla y León/Palencia;TURISMOS;Sin especificar;2
Castilla y León/Salamanca;AUTOBUSES;TOTAL;486
Castilla y León/Salamanca;AUTOBUSES;Diesel;433
Castilla y León/Salamanca;AUTOBUSES;Gas Natural Comprimido;53
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;TOTAL;14874
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Diesel;14532
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;6
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gas Natural Comprimido;6
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gasolina;327
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;TOTAL;3403
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Diesel;3346
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;35
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gasolina;18
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Otros;1
Castilla y León/Salamanca;CICLOMOTORES;TOTAL;8602
Castilla y León/Salamanca;CICLOMOTORES;Diesel;263
Castilla y León/Salamanca;CICLOMOTORES;Eléctrico;39
Castilla y León/Salamanca;CICLOMOTORES;Gasolina;8300
Castilla y León/Salamanca;FURGONETAS;TOTAL;17185
Castilla y León/Salamanca;FURGONETAS;Diesel;14678
Castilla y León/Salamanca;FURGONETAS;Eléctrico;16
Castilla y León/Salamanca;FURGONETAS;Gas Licuado de Petroleo;18
Castilla y León/Salamanca;FURGONETAS;Gas Natural Comprimido;9
Castilla y León/Salamanca;FURGONETAS;Gasolina;2464
Castilla y León/Salamanca;MOTOCICLETAS;TOTAL;18228
Castilla y León/Salamanca;MOTOCICLETAS;Diesel;47
Castilla y León/Salamanca;MOTOCICLETAS;Eléctrico;18
Castilla y León/Salamanca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Salamanca;MOTOCICLETAS;Gasolina;18159
Castilla y León/Salamanca;MOTOCICLETAS;Otros;2
Castilla y León/Salamanca;MOTOCICLETAS;Sin especificar;1
Castilla y León/Salamanca;OTROS VEHÍCULOS;TOTAL;4521
Castilla y León/Salamanca;OTROS VEHÍCULOS;Diesel;3201
Castilla y León/Salamanca;OTROS VEHÍCULOS;Eléctrico;29
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gas Natural Comprimido;7
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gasolina;1137
Castilla y León/Salamanca;OTROS VEHÍCULOS;Otros;6
Castilla y León/Salamanca;OTROS VEHÍCULOS;Sin especificar;140
Castilla y León/Salamanca;REMOLQUES;TOTAL;1764
Castilla y León/Salamanca;REMOLQUES;Sin especificar;1764
Castilla y León/Salamanca;SEMIRREMOLQUES;TOTAL;1944
Castilla y León/Salamanca;SEMIRREMOLQUES;Sin especificar;1944
Castilla y León/Salamanca;TRACTORES INDUSTRIALES;TOTAL;1588
Castilla y León/Salamanca;TRACTORES INDUSTRIALES;Diesel;1588
Castilla y León/Salamanca;TURISMOS;TOTAL;178763
Castilla y León/Salamanca;TURISMOS;Biodiesel;2
Castilla y León/Salamanca;TURISMOS;Butano;5
Castilla y León/Salamanca;TURISMOS;Diesel;110927
Castilla y León/Salamanca;TURISMOS;Eléctrico;155
Castilla y León/Salamanca;TURISMOS;Etanol;1
Castilla y León/Salamanca;TURISMOS;Gas Licuado de Petroleo;285
Castilla y León/Salamanca;TURISMOS;Gas Natural Comprimido;47
Castilla y León/Salamanca;TURISMOS;Gasolina;67331
Castilla y León/Salamanca;TURISMOS;Hidrógeno;1
Castilla y León/Salamanca;TURISMOS;Otros;6
Castilla y León/Salamanca;TURISMOS;Sin especificar;3
Castilla y León/Segovia;AUTOBUSES;TOTAL;274
Castilla y León/Segovia;AUTOBUSES;Diesel;274
Castilla y León/Segovia;CAMIONES HASTA 3500kg;TOTAL;9575
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Diesel;9239
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Eléctrico;16
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;4
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gasolina;312
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Otros;3
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;TOTAL;2060
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Diesel;2029
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;1
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Gasolina;28
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Otros;2
Castilla y León/Segovia;CICLOMOTORES;TOTAL;4048
Castilla y León/Segovia;CICLOMOTORES;Diesel;101
Castilla y León/Segovia;CICLOMOTORES;Eléctrico;16
Castilla y León/Segovia;CICLOMOTORES;Gasolina;3929
Castilla y León/Segovia;CICLOMOTORES;Sin especificar;2
Castilla y León/Segovia;FURGONETAS;TOTAL;11134
Castilla y León/Segovia;FURGONETAS;Diesel;9219
Castilla y León/Segovia;FURGONETAS;Eléctrico;10
Castilla y León/Segovia;FURGONETAS;Gas Licuado de Petroleo;27
Castilla y León/Segovia;FURGONETAS;Gas Natural Comprimido;2
Castilla y León/Segovia;FURGONETAS;Gasolina;1873
Castilla y León/Segovia;FURGONETAS;Otros;3
Castilla y León/Segovia;MOTOCICLETAS;TOTAL;9556
Castilla y León/Segovia;MOTOCICLETAS;Diesel;39
Castilla y León/Segovia;MOTOCICLETAS;Eléctrico;22
Castilla y León/Segovia;MOTOCICLETAS;Gasolina;9493
Castilla y León/Segovia;MOTOCICLETAS;Otros;2
Castilla y León/Segovia;OTROS VEHÍCULOS;TOTAL;3212
Castilla y León/Segovia;OTROS VEHÍCULOS;Butano;1
Castilla y León/Segovia;OTROS VEHÍCULOS;Diesel;2286
Castilla y León/Segovia;OTROS VEHÍCULOS;Eléctrico;13
Castilla y León/Segovia;OTROS VEHÍCULOS;Gasolina;687
Castilla y León/Segovia;OTROS VEHÍCULOS;Otros;132
Castilla y León/Segovia;OTROS VEHÍCULOS;Sin especificar;93
Castilla y León/Segovia;REMOLQUES;TOTAL;1176
Castilla y León/Segovia;REMOLQUES;Sin especificar;1176
Castilla y León/Segovia;SEMIRREMOLQUES;TOTAL;1878
Castilla y León/Segovia;SEMIRREMOLQUES;Sin especificar;1878
Castilla y León/Segovia;TRACTORES INDUSTRIALES;TOTAL;1453
Castilla y León/Segovia;TRACTORES INDUSTRIALES;Diesel;1453
Castilla y León/Segovia;TURISMOS;TOTAL;92442
Castilla y León/Segovia;TURISMOS;Butano;1
Castilla y León/Segovia;TURISMOS;Diesel;57481
Castilla y León/Segovia;TURISMOS;Eléctrico;102
Castilla y León/Segovia;TURISMOS;Gas Licuado de Petroleo;172
Castilla y León/Segovia;TURISMOS;Gas Natural Comprimido;10
Castilla y León/Segovia;TURISMOS;Gasolina;34674
Castilla y León/Segovia;TURISMOS;Otros;2
Castilla y León/Soria;AUTOBUSES;TOTAL;107
Castilla y León/Soria;AUTOBUSES;Butano;1
Castilla y León/Soria;AUTOBUSES;Diesel;104
Castilla y León/Soria;AUTOBUSES;Eléctrico;1
Castilla y León/Soria;AUTOBUSES;Gasolina;1
Castilla y León/Soria;CAMIONES HASTA 3500kg;TOTAL;5400
Castilla y León/Soria;CAMIONES HASTA 3500kg;Diesel;5257
Castilla y León/Soria;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Soria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;9
Castilla y León/Soria;CAMIONES HASTA 3500kg;Gasolina;131
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;TOTAL;1039
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;Diesel;1034
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;Gasolina;5
Castilla y León/Soria;CICLOMOTORES;TOTAL;2597
Castilla y León/Soria;CICLOMOTORES;Diesel;67
Castilla y León/Soria;CICLOMOTORES;Eléctrico;7
Castilla y León/Soria;CICLOMOTORES;Gasolina;2523
Castilla y León/Soria;FURGONETAS;TOTAL;7795
Castilla y León/Soria;FURGONETAS;Diesel;6706
Castilla y León/Soria;FURGONETAS;Eléctrico;6
Castilla y León/Soria;FURGONETAS;Gas Licuado de Petroleo;12
Castilla y León/Soria;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Soria;FURGONETAS;Gasolina;1070
Castilla y León/Soria;MOTOCICLETAS;TOTAL;5251
Castilla y León/Soria;MOTOCICLETAS;Diesel;16
Castilla y León/Soria;MOTOCICLETAS;Eléctrico;8
Castilla y León/Soria;MOTOCICLETAS;Gasolina;5227
Castilla y León/Soria;OTROS VEHÍCULOS;TOTAL;2134
Castilla y León/Soria;OTROS VEHÍCULOS;Diesel;1497
Castilla y León/Soria;OTROS VEHÍCULOS;Eléctrico;4
Castilla y León/Soria;OTROS VEHÍCULOS;Gasolina;584
Castilla y León/Soria;OTROS VEHÍCULOS;Otros;3
Castilla y León/Soria;OTROS VEHÍCULOS;Sin especificar;46
Castilla y León/Soria;REMOLQUES;TOTAL;852
Castilla y León/Soria;REMOLQUES;Sin especificar;852
Castilla y León/Soria;SEMIRREMOLQUES;TOTAL;1388
Castilla y León/Soria;SEMIRREMOLQUES;Sin especificar;1388
Castilla y León/Soria;TRACTORES INDUSTRIALES;TOTAL;945
Castilla y León/Soria;TRACTORES INDUSTRIALES;Diesel;945
Castilla y León/Soria;TURISMOS;TOTAL;50875
Castilla y León/Soria;TURISMOS;Butano;1
Castilla y León/Soria;TURISMOS;Diesel;31002
Castilla y León/Soria;TURISMOS;Eléctrico;44
Castilla y León/Soria;TURISMOS;Gas Licuado de Petroleo;51
Castilla y León/Soria;TURISMOS;Gas Natural Comprimido;2
Castilla y León/Soria;TURISMOS;Gasolina;19772
Castilla y León/Soria;TURISMOS;Otros;3
Castilla y León/Valladolid;AUTOBUSES;TOTAL;597
Castilla y León/Valladolid;AUTOBUSES;Butano;1
Castilla y León/Valladolid;AUTOBUSES;Diesel;496
Castilla y León/Valladolid;AUTOBUSES;Eléctrico;11
Castilla y León/Valladolid;AUTOBUSES;Gas Licuado de Petroleo;81
Castilla y León/Valladolid;AUTOBUSES;Gas Natural Comprimido;7
Castilla y León/Valladolid;AUTOBUSES;Gasolina;1
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;TOTAL;18289
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Biodiesel;1
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Diesel;17827
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;25
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gasolina;424
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;TOTAL;3752
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Diesel;3720
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Eléctrico;1
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;5
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;10
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gasolina;16
Castilla y León/Valladolid;CICLOMOTORES;TOTAL;11164
Castilla y León/Valladolid;CICLOMOTORES;Diesel;241
Castilla y León/Valladolid;CICLOMOTORES;Eléctrico;71
Castilla y León/Valladolid;CICLOMOTORES;Gasolina;10852
Castilla y León/Valladolid;FURGONETAS;TOTAL;18703
Castilla y León/Valladolid;FURGONETAS;Diesel;15717
Castilla y León/Valladolid;FURGONETAS;Eléctrico;48
Castilla y León/Valladolid;FURGONETAS;Gas Licuado de Petroleo;97
Castilla y León/Valladolid;FURGONETAS;Gas Natural Comprimido;2
Castilla y León/Valladolid;FURGONETAS;Gasolina;2839
Castilla y León/Valladolid;MOTOCICLETAS;TOTAL;32888
Castilla y León/Valladolid;MOTOCICLETAS;Diesel;75
Castilla y León/Valladolid;MOTOCICLETAS;Eléctrico;128
Castilla y León/Valladolid;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Valladolid;MOTOCICLETAS;Gasolina;32684
Castilla y León/Valladolid;OTROS VEHÍCULOS;TOTAL;5306
Castilla y León/Valladolid;OTROS VEHÍCULOS;Butano;1
Castilla y León/Valladolid;OTROS VEHÍCULOS;Diesel;3717
Castilla y León/Valladolid;OTROS VEHÍCULOS;Eléctrico;83
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gas Natural Licuado;1
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gasolina;1348
Castilla y León/Valladolid;OTROS VEHÍCULOS;Otros;8
Castilla y León/Valladolid;OTROS VEHÍCULOS;Sin especificar;145
Castilla y León/Valladolid;REMOLQUES;TOTAL;2555
Castilla y León/Valladolid;REMOLQUES;Sin especificar;2555
Castilla y León/Valladolid;SEMIRREMOLQUES;TOTAL;3928
Castilla y León/Valladolid;SEMIRREMOLQUES;Sin especificar;3928
Castilla y León/Valladolid;TRACTORES INDUSTRIALES;TOTAL;3202
Castilla y León/Valladolid;TRACTORES INDUSTRIALES;Diesel;3202
Castilla y León/Valladolid;TURISMOS;TOTAL;272514
Castilla y León/Valladolid;TURISMOS;Butano;1
Castilla y León/Valladolid;TURISMOS;Diesel;158229
Castilla y León/Valladolid;TURISMOS;Eléctrico;410
Castilla y León/Valladolid;TURISMOS;Gas Licuado de Petroleo;758
Castilla y León/Valladolid;TURISMOS;Gas Natural Comprimido;14
Castilla y León/Valladolid;TURISMOS;Gas Natural Licuado;2
Castilla y León/Valladolid;TURISMOS;Gasolina;113084
Castilla y León/Valladolid;TURISMOS;Hidrógeno;2
Castilla y León/Valladolid;TURISMOS;Otros;10
Castilla y León/Valladolid;TURISMOS;Sin especificar;4
Castilla y León/Zamora;AUTOBUSES;TOTAL;223
Castilla y León/Zamora;AUTOBUSES;Diesel;223
Castilla y León/Zamora;CAMIONES HASTA 3500kg;TOTAL;9264
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Diesel;9019
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Eléctrico;2
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;4
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Gasolina;239
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;TOTAL;2177
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Diesel;2162
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Gasolina;13
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Otros;1
Castilla y León/Zamora;CICLOMOTORES;TOTAL;7589
Castilla y León/Zamora;CICLOMOTORES;Diesel;252
Castilla y León/Zamora;CICLOMOTORES;Eléctrico;16
Castilla y León/Zamora;CICLOMOTORES;Gasolina;7319
Castilla y León/Zamora;CICLOMOTORES;Sin especificar;2
Castilla y León/Zamora;FURGONETAS;TOTAL;12575
Castilla y León/Zamora;FURGONETAS;Diesel;10345
Castilla y León/Zamora;FURGONETAS;Eléctrico;5
Castilla y León/Zamora;FURGONETAS;Gas Licuado de Petroleo;12
Castilla y León/Zamora;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Zamora;FURGONETAS;Gasolina;2211
Castilla y León/Zamora;FURGONETAS;Otros;1
Castilla y León/Zamora;MOTOCICLETAS;TOTAL;10663
Castilla y León/Zamora;MOTOCICLETAS;Diesel;31
Castilla y León/Zamora;MOTOCICLETAS;Eléctrico;16
Castilla y León/Zamora;MOTOCICLETAS;Gasolina;10616
Castilla y León/Zamora;OTROS VEHÍCULOS;TOTAL;3606
Castilla y León/Zamora;OTROS VEHÍCULOS;Diesel;2476
Castilla y León/Zamora;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Zamora;OTROS VEHÍCULOS;Gasolina;1011
Castilla y León/Zamora;OTROS VEHÍCULOS;Otros;3
Castilla y León/Zamora;OTROS VEHÍCULOS;Sin especificar;111
Castilla y León/Zamora;REMOLQUES;TOTAL;1236
Castilla y León/Zamora;REMOLQUES;Sin especificar;1236
Castilla y León/Zamora;SEMIRREMOLQUES;TOTAL;1573
Castilla y León/Zamora;SEMIRREMOLQUES;Sin especificar;1573
Castilla y León/Zamora;TRACTORES INDUSTRIALES;TOTAL;1190
Castilla y León/Zamora;TRACTORES INDUSTRIALES;Diesel;1190
Castilla y León/Zamora;TURISMOS;TOTAL;103398
Castilla y León/Zamora;TURISMOS;Biodiesel;1
Castilla y León/Zamora;TURISMOS;Diesel;65133
Castilla y León/Zamora;TURISMOS;Eléctrico;76
Castilla y León/Zamora;TURISMOS;Gas Licuado de Petroleo;118
Castilla y León/Zamora;TURISMOS;Gas Natural Comprimido;10
Castilla y León/Zamora;TURISMOS;Gas Natural Licuado;1
Castilla y León/Zamora;TURISMOS;Gasolina;38047
Castilla y León/Zamora;TURISMOS;Otros;12
Castilla-La Mancha/Albacete;AUTOBUSES;TOTAL;390
Castilla-La Mancha/Albacete;AUTOBUSES;Diesel;387
Castilla-La Mancha/Albacete;AUTOBUSES;Gasolina;2
Castilla-La Mancha/Albacete;AUTOBUSES;Otros;1
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;TOTAL;23942
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Diesel;23525
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;14
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gasolina;398
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;TOTAL;4258
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Diesel;4223
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;4
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gasolina;22
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Hidrógeno;1
Castilla-La Mancha/Albacete;CICLOMOTORES;TOTAL;25354
Castilla-La Mancha/Albacete;CICLOMOTORES;Diesel;1050
Castilla-La Mancha/Albacete;CICLOMOTORES;Eléctrico;67
Castilla-La Mancha/Albacete;CICLOMOTORES;Gasolina;24237
Castilla-La Mancha/Albacete;FURGONETAS;TOTAL;23100
Castilla-La Mancha/Albacete;FURGONETAS;Butano;1
Castilla-La Mancha/Albacete;FURGONETAS;Diesel;19730
Castilla-La Mancha/Albacete;FURGONETAS;Eléctrico;17
Castilla-La Mancha/Albacete;FURGONETAS;Gas Licuado de Petroleo;46
Castilla-La Mancha/Albacete;FURGONETAS;Gas Natural Comprimido;9
Castilla-La Mancha/Albacete;FURGONETAS;Gasolina;3297
Castilla-La Mancha/Albacete;MOTOCICLETAS;TOTAL;28564
Castilla-La Mancha/Albacete;MOTOCICLETAS;Diesel;60
Castilla-La Mancha/Albacete;MOTOCICLETAS;Eléctrico;42
Castilla-La Mancha/Albacete;MOTOCICLETAS;Gasolina;28457
Castilla-La Mancha/Albacete;MOTOCICLETAS;Otros;3
Castilla-La Mancha/Albacete;MOTOCICLETAS;Sin especificar;2
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;TOTAL;4475
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Diesel;3013
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Eléctrico;22
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Gasolina;1329
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Otros;1
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Sin especificar;109
Castilla-La Mancha/Albacete;REMOLQUES;TOTAL;2394
Castilla-La Mancha/Albacete;REMOLQUES;Sin especificar;2394
Castilla-La Mancha/Albacete;SEMIRREMOLQUES;TOTAL;3828
Castilla-La Mancha/Albacete;SEMIRREMOLQUES;Sin especificar;3828
Castilla-La Mancha/Albacete;TRACTORES INDUSTRIALES;TOTAL;3761
