Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Castilla y León/León;CICLOMOTORES;Eléctrico;98
Castilla y León/León;CICLOMOTORES;Gas Licuado de Petroleo;1
Castilla y León/León;CICLOMOTORES;Gasolina;15286
Castilla y León/León;CICLOMOTORES;Sin especificar;12
Castilla y León/León;FURGONETAS;TOTAL;32420
Castilla y León/León;FURGONETAS;Butano;1
Castilla y León/León;FURGONETAS;Diesel;26249
Castilla y León/León;FURGONETAS;Eléctrico;12
Castilla y León/León;FURGONETAS;Gas Licuado de Petroleo;41
Castilla y León/León;FURGONETAS;Gas Natural Comprimido;2
Castilla y León/León;FURGONETAS;Gasolina;6114
Castilla y León/León;FURGONETAS;Otros;1
Castilla y León/León;MOTOCICLETAS;TOTAL;30019
Castilla y León/León;MOTOCICLETAS;Diesel;81
Castilla y León/León;MOTOCICLETAS;Eléctrico;108
Castilla y León/León;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/León;MOTOCICLETAS;Gasolina;29817
Castilla y León/León;MOTOCICLETAS;Otros;1
Castilla y León/León;MOTOCICLETAS;Sin especificar;11
Castilla y León/León;OTROS VEHÍCULOS;TOTAL;7235
Castilla y León/León;OTROS VEHÍCULOS;;2
Castilla y León/León;OTROS VEHÍCULOS;Diesel;4699
Castilla y León/León;OTROS VEHÍCULOS;Eléctrico;32
Castilla y León/León;OTROS VEHÍCULOS;Gasolina;2277
Castilla y León/León;OTROS VEHÍCULOS;Otros;5
Castilla y León/León;OTROS VEHÍCULOS;Sin especificar;220
Castilla y León/León;REMOLQUES;TOTAL;2940
Castilla y León/León;REMOLQUES;Sin especificar;2940
Castilla y León/León;SEMIRREMOLQUES;TOTAL;3230
Castilla y León/León;SEMIRREMOLQUES;Sin especificar;3230
Castilla y León/León;TRACTORES INDUSTRIALES;TOTAL;2953
Castilla y León/León;TRACTORES INDUSTRIALES;Diesel;2953
Castilla y León/León;TURISMOS;TOTAL;266195
Castilla y León/León;TURISMOS;Biodiesel;2
Castilla y León/León;TURISMOS;Butano;1
Castilla y León/León;TURISMOS;Diesel;148897
Castilla y León/León;TURISMOS;Eléctrico;312
Castilla y León/León;TURISMOS;Etanol;2
Castilla y León/León;TURISMOS;Gas Licuado de Petroleo;406
Castilla y León/León;TURISMOS;Gas Natural Comprimido;53
Castilla y León/León;TURISMOS;Gas Natural Licuado;2
Castilla y León/León;TURISMOS;Gasolina;116495
Castilla y León/León;TURISMOS;Hidrógeno;1
Castilla y León/León;TURISMOS;Otros;21
Castilla y León/León;TURISMOS;Sin especificar;3
Castilla y León/Palencia;AUTOBUSES;TOTAL;271
Castilla y León/Palencia;AUTOBUSES;Diesel;268
Castilla y León/Palencia;AUTOBUSES;Eléctrico;3
Castilla y León/Palencia;CAMIONES HASTA 3500kg;TOTAL;6375
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Diesel;6245
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Eléctrico;10
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;3
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gas Natural Comprimido;5
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gasolina;111
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;TOTAL;1652
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;Diesel;1644
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;Gasolina;8
Castilla y León/Palencia;CICLOMOTORES;TOTAL;3919
Castilla y León/Palencia;CICLOMOTORES;Diesel;109
Castilla y León/Palencia;CICLOMOTORES;Eléctrico;17
Castilla y León/Palencia;CICLOMOTORES;Gasolina;3793
Castilla y León/Palencia;FURGONETAS;TOTAL;9964
Castilla y León/Palencia;FURGONETAS;Diesel;8642
Castilla y León/Palencia;FURGONETAS;Eléctrico;10
Castilla y León/Palencia;FURGONETAS;Gas Licuado de Petroleo;19
Castilla y León/Palencia;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Palencia;FURGONETAS;Gasolina;1292
Castilla y León/Palencia;MOTOCICLETAS;TOTAL;9531
Castilla y León/Palencia;MOTOCICLETAS;Diesel;30
Castilla y León/Palencia;MOTOCICLETAS;Eléctrico;25
Castilla y León/Palencia;MOTOCICLETAS;Gas Licuado de Petroleo;2
Castilla y León/Palencia;MOTOCICLETAS;Gasolina;9474
Castilla y León/Palencia;OTROS VEHÍCULOS;TOTAL;3095
Castilla y León/Palencia;OTROS VEHÍCULOS;Diesel;2167
Castilla y León/Palencia;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Palencia;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Castilla y León/Palencia;OTROS VEHÍCULOS;Gasolina;832
Castilla y León/Palencia;OTROS VEHÍCULOS;Otros;2
Castilla y León/Palencia;OTROS VEHÍCULOS;Sin especificar;88
Castilla y León/Palencia;REMOLQUES;TOTAL;1093
Castilla y León/Palencia;REMOLQUES;Sin especificar;1093
Castilla y León/Palencia;SEMIRREMOLQUES;TOTAL;1804
Castilla y León/Palencia;SEMIRREMOLQUES;Sin especificar;1804
Castilla y León/Palencia;TRACTORES INDUSTRIALES;TOTAL;1440
Castilla y León/Palencia;TRACTORES INDUSTRIALES;Diesel;1440
Castilla y León/Palencia;TURISMOS;TOTAL;94650
Castilla y León/Palencia;TURISMOS;Diesel;59830
Castilla y León/Palencia;TURISMOS;Eléctrico;70
Castilla y León/Palencia;TURISMOS;Gas Licuado de Petroleo;198
Castilla y León/Palencia;TURISMOS;Gas Natural Comprimido;5
Castilla y León/Palencia;TURISMOS;Gasolina;34535
Castilla y León/Palencia;TURISMOS;Otros;10
Castilla y León/Palencia;TURISMOS;Sin especificar;2
Castilla y León/Salamanca;AUTOBUSES;TOTAL;484
Castilla y León/Salamanca;AUTOBUSES;Diesel;431
Castilla y León/Salamanca;AUTOBUSES;Gas Natural Comprimido;53
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;TOTAL;14723
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Diesel;14399
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gas Natural Comprimido;6
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gasolina;307
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;TOTAL;3389
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Diesel;3334
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;35
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gasolina;16
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Otros;1
Castilla y León/Salamanca;CICLOMOTORES;TOTAL;8539
Castilla y León/Salamanca;CICLOMOTORES;Diesel;252
Castilla y León/Salamanca;CICLOMOTORES;Eléctrico;56
Castilla y León/Salamanca;CICLOMOTORES;Gasolina;8231
Castilla y León/Salamanca;FURGONETAS;TOTAL;17312
Castilla y León/Salamanca;FURGONETAS;Biometano;1
Castilla y León/Salamanca;FURGONETAS;Diesel;14815
Castilla y León/Salamanca;FURGONETAS;Eléctrico;17
Castilla y León/Salamanca;FURGONETAS;Gas Licuado de Petroleo;26
Castilla y León/Salamanca;FURGONETAS;Gas Natural Comprimido;10
Castilla y León/Salamanca;FURGONETAS;Gasolina;2443
Castilla y León/Salamanca;MOTOCICLETAS;TOTAL;18581
Castilla y León/Salamanca;MOTOCICLETAS;Diesel;49
Castilla y León/Salamanca;MOTOCICLETAS;Eléctrico;19
Castilla y León/Salamanca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Salamanca;MOTOCICLETAS;Gasolina;18510
Castilla y León/Salamanca;MOTOCICLETAS;Otros;2
Castilla y León/Salamanca;OTROS VEHÍCULOS;TOTAL;4617
Castilla y León/Salamanca;OTROS VEHÍCULOS;Diesel;3260
Castilla y León/Salamanca;OTROS VEHÍCULOS;Eléctrico;35
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gas Natural Comprimido;7
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gasolina;1170
Castilla y León/Salamanca;OTROS VEHÍCULOS;Otros;6
Castilla y León/Salamanca;OTROS VEHÍCULOS;Sin especificar;138
Castilla y León/Salamanca;REMOLQUES;TOTAL;1800
Castilla y León/Salamanca;REMOLQUES;Sin especificar;1800
Castilla y León/Salamanca;SEMIRREMOLQUES;TOTAL;1952
Castilla y León/Salamanca;SEMIRREMOLQUES;Sin especificar;1952
Castilla y León/Salamanca;TRACTORES INDUSTRIALES;TOTAL;1566
Castilla y León/Salamanca;TRACTORES INDUSTRIALES;Diesel;1566
Castilla y León/Salamanca;TURISMOS;TOTAL;178647
Castilla y León/Salamanca;TURISMOS;Biodiesel;2
Castilla y León/Salamanca;TURISMOS;Butano;4
Castilla y León/Salamanca;TURISMOS;Diesel;110585
Castilla y León/Salamanca;TURISMOS;Eléctrico;216
Castilla y León/Salamanca;TURISMOS;Etanol;1
Castilla y León/Salamanca;TURISMOS;Gas Licuado de Petroleo;361
Castilla y León/Salamanca;TURISMOS;Gas Natural Comprimido;49
Castilla y León/Salamanca;TURISMOS;Gasolina;67418
Castilla y León/Salamanca;TURISMOS;Hidrógeno;1
Castilla y León/Salamanca;TURISMOS;Otros;7
Castilla y León/Salamanca;TURISMOS;Sin especificar;3
Castilla y León/Segovia;AUTOBUSES;TOTAL;289
Castilla y León/Segovia;AUTOBUSES;Diesel;289
Castilla y León/Segovia;CAMIONES HASTA 3500kg;TOTAL;9432
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Diesel;9088
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Eléctrico;20
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;7
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gas Natural Comprimido;4
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gasolina;310
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Otros;3
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;TOTAL;2070
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Diesel;2021
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;17
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Gasolina;29
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Otros;2
Castilla y León/Segovia;CICLOMOTORES;TOTAL;4055
Castilla y León/Segovia;CICLOMOTORES;Diesel;105
Castilla y León/Segovia;CICLOMOTORES;Eléctrico;16
Castilla y León/Segovia;CICLOMOTORES;Gasolina;3932
Castilla y León/Segovia;CICLOMOTORES;Sin especificar;2
Castilla y León/Segovia;FURGONETAS;TOTAL;11244
Castilla y León/Segovia;FURGONETAS;Diesel;9343
Castilla y León/Segovia;FURGONETAS;Eléctrico;10
Castilla y León/Segovia;FURGONETAS;Gas Licuado de Petroleo;34
Castilla y León/Segovia;FURGONETAS;Gas Natural Comprimido;2
Castilla y León/Segovia;FURGONETAS;Gasolina;1852
Castilla y León/Segovia;FURGONETAS;Otros;3
Castilla y León/Segovia;MOTOCICLETAS;TOTAL;9868
Castilla y León/Segovia;MOTOCICLETAS;Diesel;40
Castilla y León/Segovia;MOTOCICLETAS;Eléctrico;34
Castilla y León/Segovia;MOTOCICLETAS;Gasolina;9792
Castilla y León/Segovia;MOTOCICLETAS;Otros;2
Castilla y León/Segovia;OTROS VEHÍCULOS;TOTAL;3261
Castilla y León/Segovia;OTROS VEHÍCULOS;Butano;1
Castilla y León/Segovia;OTROS VEHÍCULOS;Diesel;2331
Castilla y León/Segovia;OTROS VEHÍCULOS;Eléctrico;12
Castilla y León/Segovia;OTROS VEHÍCULOS;Gasolina;692
Castilla y León/Segovia;OTROS VEHÍCULOS;Otros;132
Castilla y León/Segovia;OTROS VEHÍCULOS;Sin especificar;93
Castilla y León/Segovia;REMOLQUES;TOTAL;1177
Castilla y León/Segovia;REMOLQUES;Sin especificar;1177
Castilla y León/Segovia;SEMIRREMOLQUES;TOTAL;1900
Castilla y León/Segovia;SEMIRREMOLQUES;Sin especificar;1900
Castilla y León/Segovia;TRACTORES INDUSTRIALES;TOTAL;1447
Castilla y León/Segovia;TRACTORES INDUSTRIALES;Diesel;1447
Castilla y León/Segovia;TURISMOS;TOTAL;92774
Castilla y León/Segovia;TURISMOS;Butano;1
Castilla y León/Segovia;TURISMOS;Diesel;57573
Castilla y León/Segovia;TURISMOS;Eléctrico;140
Castilla y León/Segovia;TURISMOS;Gas Licuado de Petroleo;220
Castilla y León/Segovia;TURISMOS;Gas Natural Comprimido;10
Castilla y León/Segovia;TURISMOS;Gasolina;34828
Castilla y León/Segovia;TURISMOS;Otros;2
Castilla y León/Soria;AUTOBUSES;TOTAL;114
Castilla y León/Soria;AUTOBUSES;Butano;1
Castilla y León/Soria;AUTOBUSES;Diesel;111
Castilla y León/Soria;AUTOBUSES;Eléctrico;1
Castilla y León/Soria;AUTOBUSES;Gasolina;1
Castilla y León/Soria;CAMIONES HASTA 3500kg;TOTAL;5366
Castilla y León/Soria;CAMIONES HASTA 3500kg;Diesel;5228
Castilla y León/Soria;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Soria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;10
Castilla y León/Soria;CAMIONES HASTA 3500kg;Gasolina;125
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;TOTAL;1045
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;Diesel;1041
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;Gasolina;4
Castilla y León/Soria;CICLOMOTORES;TOTAL;2603
Castilla y León/Soria;CICLOMOTORES;Diesel;67
Castilla y León/Soria;CICLOMOTORES;Eléctrico;13
Castilla y León/Soria;CICLOMOTORES;Gasolina;2523
Castilla y León/Soria;FURGONETAS;TOTAL;7861
Castilla y León/Soria;FURGONETAS;Diesel;6773
Castilla y León/Soria;FURGONETAS;Eléctrico;5
Castilla y León/Soria;FURGONETAS;Gas Licuado de Petroleo;13
Castilla y León/Soria;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Soria;FURGONETAS;Gasolina;1069
Castilla y León/Soria;MOTOCICLETAS;TOTAL;5351
Castilla y León/Soria;MOTOCICLETAS;Diesel;17
Castilla y León/Soria;MOTOCICLETAS;Eléctrico;10
Castilla y León/Soria;MOTOCICLETAS;Gasolina;5324
Castilla y León/Soria;OTROS VEHÍCULOS;TOTAL;2155
Castilla y León/Soria;OTROS VEHÍCULOS;Diesel;1510
Castilla y León/Soria;OTROS VEHÍCULOS;Eléctrico;3
Castilla y León/Soria;OTROS VEHÍCULOS;Gasolina;593
Castilla y León/Soria;OTROS VEHÍCULOS;Otros;3
Castilla y León/Soria;OTROS VEHÍCULOS;Sin especificar;46
Castilla y León/Soria;REMOLQUES;TOTAL;846
Castilla y León/Soria;REMOLQUES;Sin especificar;846
Castilla y León/Soria;SEMIRREMOLQUES;TOTAL;1326
Castilla y León/Soria;SEMIRREMOLQUES;Sin especificar;1326
Castilla y León/Soria;TRACTORES INDUSTRIALES;TOTAL;894
Castilla y León/Soria;TRACTORES INDUSTRIALES;Diesel;894
Castilla y León/Soria;TURISMOS;TOTAL;51092
Castilla y León/Soria;TURISMOS;Diesel;31033
Castilla y León/Soria;TURISMOS;Eléctrico;53
Castilla y León/Soria;TURISMOS;Gas Licuado de Petroleo;77
Castilla y León/Soria;TURISMOS;Gas Natural Comprimido;2
Castilla y León/Soria;TURISMOS;Gasolina;19924
Castilla y León/Soria;TURISMOS;Otros;3
Castilla y León/Valladolid;AUTOBUSES;TOTAL;593
Castilla y León/Valladolid;AUTOBUSES;Butano;1
Castilla y León/Valladolid;AUTOBUSES;Diesel;499
Castilla y León/Valladolid;AUTOBUSES;Eléctrico;11
Castilla y León/Valladolid;AUTOBUSES;Gas Licuado de Petroleo;74
Castilla y León/Valladolid;AUTOBUSES;Gas Natural Comprimido;7
Castilla y León/Valladolid;AUTOBUSES;Gasolina;1
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;TOTAL;17993
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Biodiesel;1
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Diesel;17536
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Eléctrico;4
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;28
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gasolina;415
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;TOTAL;3766
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Diesel;3724
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Eléctrico;1
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;10
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;13
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gasolina;18
Castilla y León/Valladolid;CICLOMOTORES;TOTAL;11066
Castilla y León/Valladolid;CICLOMOTORES;Diesel;248
Castilla y León/Valladolid;CICLOMOTORES;Eléctrico;87
Castilla y León/Valladolid;CICLOMOTORES;Gasolina;10731
Castilla y León/Valladolid;FURGONETAS;TOTAL;19018
Castilla y León/Valladolid;FURGONETAS;Diesel;16024
Castilla y León/Valladolid;FURGONETAS;Eléctrico;62
Castilla y León/Valladolid;FURGONETAS;Gas Licuado de Petroleo;102
Castilla y León/Valladolid;FURGONETAS;Gas Natural Comprimido;3
Castilla y León/Valladolid;FURGONETAS;Gasolina;2827
Castilla y León/Valladolid;MOTOCICLETAS;TOTAL;33501
Castilla y León/Valladolid;MOTOCICLETAS;Diesel;81
Castilla y León/Valladolid;MOTOCICLETAS;Eléctrico;151
Castilla y León/Valladolid;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Valladolid;MOTOCICLETAS;Gasolina;33268
Castilla y León/Valladolid;OTROS VEHÍCULOS;TOTAL;5428
Castilla y León/Valladolid;OTROS VEHÍCULOS;Butano;1
Castilla y León/Valladolid;OTROS VEHÍCULOS;Diesel;3820
Castilla y León/Valladolid;OTROS VEHÍCULOS;Eléctrico;89
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gas Natural Licuado;1
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gasolina;1361
Castilla y León/Valladolid;OTROS VEHÍCULOS;Otros;8
Castilla y León/Valladolid;OTROS VEHÍCULOS;Sin especificar;144
Castilla y León/Valladolid;REMOLQUES;TOTAL;2586
Castilla y León/Valladolid;REMOLQUES;Sin especificar;2586
Castilla y León/Valladolid;SEMIRREMOLQUES;TOTAL;3854
Castilla y León/Valladolid;SEMIRREMOLQUES;Sin especificar;3854
Castilla y León/Valladolid;TRACTORES INDUSTRIALES;TOTAL;3130
Castilla y León/Valladolid;TRACTORES INDUSTRIALES;Diesel;3130
Castilla y León/Valladolid;TURISMOS;TOTAL;272294
Castilla y León/Valladolid;TURISMOS;Butano;1
Castilla y León/Valladolid;TURISMOS;Diesel;157207
Castilla y León/Valladolid;TURISMOS;Eléctrico;519
Castilla y León/Valladolid;TURISMOS;Etanol;1
Castilla y León/Valladolid;TURISMOS;Gas Licuado de Petroleo;906
Castilla y León/Valladolid;TURISMOS;Gas Natural Comprimido;15
Castilla y León/Valladolid;TURISMOS;Gas Natural Licuado;3
Castilla y León/Valladolid;TURISMOS;Gasolina;113623
Castilla y León/Valladolid;TURISMOS;Hidrógeno;2
Castilla y León/Valladolid;TURISMOS;Otros;13
Castilla y León/Valladolid;TURISMOS;Sin especificar;4
Castilla y León/Zamora;AUTOBUSES;TOTAL;225
Castilla y León/Zamora;AUTOBUSES;Diesel;225
Castilla y León/Zamora;CAMIONES HASTA 3500kg;TOTAL;9144
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Butano;1
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Diesel;8911
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Eléctrico;2
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;4
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Gasolina;226
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;TOTAL;2173
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Diesel;2158
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Gasolina;13
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Otros;1
Castilla y León/Zamora;CICLOMOTORES;TOTAL;7550
Castilla y León/Zamora;CICLOMOTORES;Diesel;255
Castilla y León/Zamora;CICLOMOTORES;Eléctrico;22
Castilla y León/Zamora;CICLOMOTORES;Gasolina;7271
Castilla y León/Zamora;CICLOMOTORES;Sin especificar;2
Castilla y León/Zamora;FURGONETAS;TOTAL;12672
Castilla y León/Zamora;FURGONETAS;Diesel;10477
Castilla y León/Zamora;FURGONETAS;Eléctrico;6
Castilla y León/Zamora;FURGONETAS;Gas Licuado de Petroleo;13
Castilla y León/Zamora;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Zamora;FURGONETAS;Gasolina;2174
Castilla y León/Zamora;FURGONETAS;Otros;1
Castilla y León/Zamora;MOTOCICLETAS;TOTAL;10815
Castilla y León/Zamora;MOTOCICLETAS;Diesel;31
Castilla y León/Zamora;MOTOCICLETAS;Eléctrico;15
Castilla y León/Zamora;MOTOCICLETAS;Gasolina;10769
Castilla y León/Zamora;OTROS VEHÍCULOS;;1
Castilla y León/Zamora;OTROS VEHÍCULOS;TOTAL;3691
Castilla y León/Zamora;OTROS VEHÍCULOS;Diesel;2559
Castilla y León/Zamora;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Zamora;OTROS VEHÍCULOS;Gasolina;1008
Castilla y León/Zamora;OTROS VEHÍCULOS;Otros;3
Castilla y León/Zamora;OTROS VEHÍCULOS;Sin especificar;115
Castilla y León/Zamora;REMOLQUES;TOTAL;1259
Castilla y León/Zamora;REMOLQUES;Sin especificar;1259
Castilla y León/Zamora;SEMIRREMOLQUES;TOTAL;1551
Castilla y León/Zamora;SEMIRREMOLQUES;Sin especificar;1551
Castilla y León/Zamora;TRACTORES INDUSTRIALES;TOTAL;1177
Castilla y León/Zamora;TRACTORES INDUSTRIALES;Diesel;1177
Castilla y León/Zamora;TURISMOS;TOTAL;103072
Castilla y León/Zamora;TURISMOS;Biodiesel;1
Castilla y León/Zamora;TURISMOS;Diesel;64941
Castilla y León/Zamora;TURISMOS;Eléctrico;103
Castilla y León/Zamora;TURISMOS;Gas Licuado de Petroleo;147
Castilla y León/Zamora;TURISMOS;Gas Natural Comprimido;11
Castilla y León/Zamora;TURISMOS;Gas Natural Licuado;1
Castilla y León/Zamora;TURISMOS;Gasolina;37857
Castilla y León/Zamora;TURISMOS;Otros;11
Castilla-La Mancha/Albacete;AUTOBUSES;TOTAL;413
Castilla-La Mancha/Albacete;AUTOBUSES;Diesel;410
Castilla-La Mancha/Albacete;AUTOBUSES;Gasolina;2
Castilla-La Mancha/Albacete;AUTOBUSES;Otros;1
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;TOTAL;23557
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Diesel;23144
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;15
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gasolina;393
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;TOTAL;4234
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Diesel;4201
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;4
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;5
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gasolina;21
Castilla-La Mancha/Albacete;CICLOMOTORES;TOTAL;25120
Castilla-La Mancha/Albacete;CICLOMOTORES;Diesel;1040
Castilla-La Mancha/Albacete;CICLOMOTORES;Eléctrico;86
Castilla-La Mancha/Albacete;CICLOMOTORES;Gasolina;23994
Castilla-La Mancha/Albacete;FURGONETAS;TOTAL;23241
Castilla-La Mancha/Albacete;FURGONETAS;Diesel;19867
Castilla-La Mancha/Albacete;FURGONETAS;Eléctrico;17
Castilla-La Mancha/Albacete;FURGONETAS;Gas Licuado de Petroleo;45
Castilla-La Mancha/Albacete;FURGONETAS;Gas Natural Comprimido;9
Castilla-La Mancha/Albacete;FURGONETAS;Gasolina;3302
Castilla-La Mancha/Albacete;FURGONETAS;Otros;1
Castilla-La Mancha/Albacete;MOTOCICLETAS;TOTAL;29142
