Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Castilla y León/León;REMOLQUES;TOTAL;2884
Castilla y León/León;REMOLQUES;Sin especificar;2884
Castilla y León/León;SEMIRREMOLQUES;TOTAL;3211
Castilla y León/León;SEMIRREMOLQUES;Sin especificar;3211
Castilla y León/León;TRACTORES INDUSTRIALES;TOTAL;2955
Castilla y León/León;TRACTORES INDUSTRIALES;Diesel;2955
Castilla y León/León;TURISMOS;TOTAL;265577
Castilla y León/León;TURISMOS;Biodiesel;2
Castilla y León/León;TURISMOS;Butano;2
Castilla y León/León;TURISMOS;Diesel;148960
Castilla y León/León;TURISMOS;Eléctrico;236
Castilla y León/León;TURISMOS;Etanol;2
Castilla y León/León;TURISMOS;Gas Licuado de Petroleo;329
Castilla y León/León;TURISMOS;Gas Natural Comprimido;48
Castilla y León/León;TURISMOS;Gas Natural Licuado;1
Castilla y León/León;TURISMOS;Gasolina;115971
Castilla y León/León;TURISMOS;Hidrógeno;1
Castilla y León/León;TURISMOS;Otros;22
Castilla y León/León;TURISMOS;Sin especificar;3
Castilla y León/Palencia;AUTOBUSES;TOTAL;263
Castilla y León/Palencia;AUTOBUSES;Diesel;260
Castilla y León/Palencia;AUTOBUSES;Eléctrico;3
Castilla y León/Palencia;CAMIONES HASTA 3500kg;TOTAL;6449
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Diesel;6318
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Eléctrico;9
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;1
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gas Natural Comprimido;6
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Gasolina;114
Castilla y León/Palencia;CAMIONES HASTA 3500kg;Otros;1
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;TOTAL;1660
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;Diesel;1652
Castilla y León/Palencia;CAMIONES MÁS DE 3500kg;Gasolina;8
Castilla y León/Palencia;CICLOMOTORES;TOTAL;3945
Castilla y León/Palencia;CICLOMOTORES;Diesel;111
Castilla y León/Palencia;CICLOMOTORES;Eléctrico;10
Castilla y León/Palencia;CICLOMOTORES;Gasolina;3824
Castilla y León/Palencia;FURGONETAS;TOTAL;9869
Castilla y León/Palencia;FURGONETAS;Diesel;8536
Castilla y León/Palencia;FURGONETAS;Eléctrico;12
Castilla y León/Palencia;FURGONETAS;Gas Licuado de Petroleo;17
Castilla y León/Palencia;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Palencia;FURGONETAS;Gasolina;1303
Castilla y León/Palencia;MOTOCICLETAS;TOTAL;9338
Castilla y León/Palencia;MOTOCICLETAS;Diesel;26
Castilla y León/Palencia;MOTOCICLETAS;Eléctrico;23
Castilla y León/Palencia;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Palencia;MOTOCICLETAS;Gasolina;9288
Castilla y León/Palencia;OTROS VEHÍCULOS;TOTAL;3006
Castilla y León/Palencia;OTROS VEHÍCULOS;Diesel;2089
Castilla y León/Palencia;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Palencia;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Castilla y León/Palencia;OTROS VEHÍCULOS;Gasolina;821
Castilla y León/Palencia;OTROS VEHÍCULOS;Otros;2
Castilla y León/Palencia;OTROS VEHÍCULOS;Sin especificar;88
Castilla y León/Palencia;REMOLQUES;TOTAL;1084
Castilla y León/Palencia;REMOLQUES;Sin especificar;1084
Castilla y León/Palencia;SEMIRREMOLQUES;TOTAL;1852
Castilla y León/Palencia;SEMIRREMOLQUES;Sin especificar;1852
Castilla y León/Palencia;TRACTORES INDUSTRIALES;TOTAL;1473
Castilla y León/Palencia;TRACTORES INDUSTRIALES;Diesel;1473
Castilla y León/Palencia;TURISMOS;TOTAL;94511
Castilla y León/Palencia;TURISMOS;Diesel;59968
Castilla y León/Palencia;TURISMOS;Eléctrico;56
Castilla y León/Palencia;TURISMOS;Gas Licuado de Petroleo;156
Castilla y León/Palencia;TURISMOS;Gas Natural Comprimido;5
Castilla y León/Palencia;TURISMOS;Gasolina;34315
Castilla y León/Palencia;TURISMOS;Otros;9
Castilla y León/Palencia;TURISMOS;Sin especificar;2
Castilla y León/Salamanca;AUTOBUSES;TOTAL;479
Castilla y León/Salamanca;AUTOBUSES;Diesel;431
Castilla y León/Salamanca;AUTOBUSES;Gas Natural Comprimido;48
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;TOTAL;14876
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Diesel;14532
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;6
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gas Natural Comprimido;6
Castilla y León/Salamanca;CAMIONES HASTA 3500kg;Gasolina;329
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;TOTAL;3394
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Diesel;3335
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;37
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Gasolina;18
Castilla y León/Salamanca;CAMIONES MÁS DE 3500kg;Otros;1
Castilla y León/Salamanca;CICLOMOTORES;TOTAL;8605
Castilla y León/Salamanca;CICLOMOTORES;Diesel;263
Castilla y León/Salamanca;CICLOMOTORES;Eléctrico;34
Castilla y León/Salamanca;CICLOMOTORES;Gasolina;8308
Castilla y León/Salamanca;FURGONETAS;TOTAL;17180
Castilla y León/Salamanca;FURGONETAS;Diesel;14672
Castilla y León/Salamanca;FURGONETAS;Eléctrico;15
Castilla y León/Salamanca;FURGONETAS;Gas Licuado de Petroleo;18
Castilla y León/Salamanca;FURGONETAS;Gas Natural Comprimido;9
Castilla y León/Salamanca;FURGONETAS;Gasolina;2466
Castilla y León/Salamanca;MOTOCICLETAS;TOTAL;18163
Castilla y León/Salamanca;MOTOCICLETAS;Diesel;46
Castilla y León/Salamanca;MOTOCICLETAS;Eléctrico;17
Castilla y León/Salamanca;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Salamanca;MOTOCICLETAS;Gasolina;18096
Castilla y León/Salamanca;MOTOCICLETAS;Otros;2
Castilla y León/Salamanca;MOTOCICLETAS;Sin especificar;1
Castilla y León/Salamanca;OTROS VEHÍCULOS;TOTAL;4519
Castilla y León/Salamanca;OTROS VEHÍCULOS;Diesel;3198
Castilla y León/Salamanca;OTROS VEHÍCULOS;Eléctrico;29
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gas Natural Comprimido;7
Castilla y León/Salamanca;OTROS VEHÍCULOS;Gasolina;1137
Castilla y León/Salamanca;OTROS VEHÍCULOS;Otros;5
Castilla y León/Salamanca;OTROS VEHÍCULOS;Sin especificar;142
Castilla y León/Salamanca;REMOLQUES;TOTAL;1753
Castilla y León/Salamanca;REMOLQUES;Sin especificar;1753
Castilla y León/Salamanca;SEMIRREMOLQUES;TOTAL;1935
Castilla y León/Salamanca;SEMIRREMOLQUES;Sin especificar;1935
Castilla y León/Salamanca;TRACTORES INDUSTRIALES;TOTAL;1589
Castilla y León/Salamanca;TRACTORES INDUSTRIALES;Diesel;1589
Castilla y León/Salamanca;TURISMOS;TOTAL;178627
Castilla y León/Salamanca;TURISMOS;Biodiesel;2
Castilla y León/Salamanca;TURISMOS;Butano;5
Castilla y León/Salamanca;TURISMOS;Diesel;110817
Castilla y León/Salamanca;TURISMOS;Eléctrico;150
Castilla y León/Salamanca;TURISMOS;Etanol;1
Castilla y León/Salamanca;TURISMOS;Gas Licuado de Petroleo;284
Castilla y León/Salamanca;TURISMOS;Gas Natural Comprimido;43
Castilla y León/Salamanca;TURISMOS;Gasolina;67315
Castilla y León/Salamanca;TURISMOS;Hidrógeno;1
Castilla y León/Salamanca;TURISMOS;Otros;6
Castilla y León/Salamanca;TURISMOS;Sin especificar;3
Castilla y León/Segovia;AUTOBUSES;TOTAL;274
Castilla y León/Segovia;AUTOBUSES;Diesel;274
Castilla y León/Segovia;CAMIONES HASTA 3500kg;TOTAL;9563
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Diesel;9227
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Eléctrico;16
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;4
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Gasolina;312
Castilla y León/Segovia;CAMIONES HASTA 3500kg;Otros;3
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;TOTAL;2056
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Diesel;2026
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Gasolina;28
Castilla y León/Segovia;CAMIONES MÁS DE 3500kg;Otros;2
Castilla y León/Segovia;CICLOMOTORES;TOTAL;4053
Castilla y León/Segovia;CICLOMOTORES;Diesel;101
Castilla y León/Segovia;CICLOMOTORES;Eléctrico;16
Castilla y León/Segovia;CICLOMOTORES;Gasolina;3936
Castilla y León/Segovia;FURGONETAS;TOTAL;11086
Castilla y León/Segovia;FURGONETAS;Diesel;9171
Castilla y León/Segovia;FURGONETAS;Eléctrico;10
Castilla y León/Segovia;FURGONETAS;Gas Licuado de Petroleo;27
Castilla y León/Segovia;FURGONETAS;Gas Natural Comprimido;2
Castilla y León/Segovia;FURGONETAS;Gasolina;1873
Castilla y León/Segovia;FURGONETAS;Otros;3
Castilla y León/Segovia;MOTOCICLETAS;TOTAL;9489
Castilla y León/Segovia;MOTOCICLETAS;Diesel;38
Castilla y León/Segovia;MOTOCICLETAS;Eléctrico;22
Castilla y León/Segovia;MOTOCICLETAS;Gasolina;9427
Castilla y León/Segovia;MOTOCICLETAS;Otros;2
Castilla y León/Segovia;OTROS VEHÍCULOS;TOTAL;3209
Castilla y León/Segovia;OTROS VEHÍCULOS;Butano;1
Castilla y León/Segovia;OTROS VEHÍCULOS;Diesel;2285
Castilla y León/Segovia;OTROS VEHÍCULOS;Eléctrico;13
Castilla y León/Segovia;OTROS VEHÍCULOS;Gasolina;686
Castilla y León/Segovia;OTROS VEHÍCULOS;Otros;131
Castilla y León/Segovia;OTROS VEHÍCULOS;Sin especificar;93
Castilla y León/Segovia;REMOLQUES;TOTAL;1171
Castilla y León/Segovia;REMOLQUES;Sin especificar;1171
Castilla y León/Segovia;SEMIRREMOLQUES;TOTAL;1873
Castilla y León/Segovia;SEMIRREMOLQUES;Sin especificar;1873
Castilla y León/Segovia;TRACTORES INDUSTRIALES;TOTAL;1443
Castilla y León/Segovia;TRACTORES INDUSTRIALES;Diesel;1443
Castilla y León/Segovia;TURISMOS;TOTAL;92313
Castilla y León/Segovia;TURISMOS;Butano;1
Castilla y León/Segovia;TURISMOS;Diesel;57404
Castilla y León/Segovia;TURISMOS;Eléctrico;97
Castilla y León/Segovia;TURISMOS;Gas Licuado de Petroleo;167
Castilla y León/Segovia;TURISMOS;Gas Natural Comprimido;9
Castilla y León/Segovia;TURISMOS;Gasolina;34633
Castilla y León/Segovia;TURISMOS;Otros;2
Castilla y León/Soria;AUTOBUSES;TOTAL;107
Castilla y León/Soria;AUTOBUSES;Butano;1
Castilla y León/Soria;AUTOBUSES;Diesel;104
Castilla y León/Soria;AUTOBUSES;Eléctrico;1
Castilla y León/Soria;AUTOBUSES;Gasolina;1
Castilla y León/Soria;CAMIONES HASTA 3500kg;TOTAL;5408
Castilla y León/Soria;CAMIONES HASTA 3500kg;Diesel;5264
Castilla y León/Soria;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Soria;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;8
Castilla y León/Soria;CAMIONES HASTA 3500kg;Gasolina;133
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;TOTAL;1036
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;Diesel;1031
Castilla y León/Soria;CAMIONES MÁS DE 3500kg;Gasolina;5
Castilla y León/Soria;CICLOMOTORES;TOTAL;2603
Castilla y León/Soria;CICLOMOTORES;Diesel;67
Castilla y León/Soria;CICLOMOTORES;Eléctrico;7
Castilla y León/Soria;CICLOMOTORES;Gasolina;2529
Castilla y León/Soria;FURGONETAS;TOTAL;7777
Castilla y León/Soria;FURGONETAS;Diesel;6692
Castilla y León/Soria;FURGONETAS;Eléctrico;6
Castilla y León/Soria;FURGONETAS;Gas Licuado de Petroleo;12
Castilla y León/Soria;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Soria;FURGONETAS;Gasolina;1066
Castilla y León/Soria;MOTOCICLETAS;TOTAL;5214
Castilla y León/Soria;MOTOCICLETAS;Diesel;16
Castilla y León/Soria;MOTOCICLETAS;Eléctrico;6
Castilla y León/Soria;MOTOCICLETAS;Gasolina;5192
Castilla y León/Soria;OTROS VEHÍCULOS;TOTAL;2134
Castilla y León/Soria;OTROS VEHÍCULOS;Diesel;1497
Castilla y León/Soria;OTROS VEHÍCULOS;Eléctrico;4
Castilla y León/Soria;OTROS VEHÍCULOS;Gasolina;584
Castilla y León/Soria;OTROS VEHÍCULOS;Otros;3
Castilla y León/Soria;OTROS VEHÍCULOS;Sin especificar;46
Castilla y León/Soria;REMOLQUES;TOTAL;854
Castilla y León/Soria;REMOLQUES;Sin especificar;854
Castilla y León/Soria;SEMIRREMOLQUES;TOTAL;1417
Castilla y León/Soria;SEMIRREMOLQUES;Sin especificar;1417
Castilla y León/Soria;TRACTORES INDUSTRIALES;TOTAL;977
Castilla y León/Soria;TRACTORES INDUSTRIALES;Diesel;977
Castilla y León/Soria;TURISMOS;TOTAL;50826
Castilla y León/Soria;TURISMOS;Butano;1
Castilla y León/Soria;TURISMOS;Diesel;30991
Castilla y León/Soria;TURISMOS;Eléctrico;44
Castilla y León/Soria;TURISMOS;Gas Licuado de Petroleo;49
Castilla y León/Soria;TURISMOS;Gas Natural Comprimido;2
Castilla y León/Soria;TURISMOS;Gasolina;19736
Castilla y León/Soria;TURISMOS;Otros;3
Castilla y León/Valladolid;AUTOBUSES;TOTAL;593
Castilla y León/Valladolid;AUTOBUSES;Butano;1
Castilla y León/Valladolid;AUTOBUSES;Diesel;492
Castilla y León/Valladolid;AUTOBUSES;Eléctrico;11
Castilla y León/Valladolid;AUTOBUSES;Gas Licuado de Petroleo;81
Castilla y León/Valladolid;AUTOBUSES;Gas Natural Comprimido;7
Castilla y León/Valladolid;AUTOBUSES;Gasolina;1
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;TOTAL;18342
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Biodiesel;1
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Diesel;17884
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;24
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Castilla y León/Valladolid;CAMIONES HASTA 3500kg;Gasolina;421
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;TOTAL;3746
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Diesel;3714
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Eléctrico;1
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;5
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;10
Castilla y León/Valladolid;CAMIONES MÁS DE 3500kg;Gasolina;16
Castilla y León/Valladolid;CICLOMOTORES;TOTAL;11188
Castilla y León/Valladolid;CICLOMOTORES;Diesel;245
Castilla y León/Valladolid;CICLOMOTORES;Eléctrico;70
Castilla y León/Valladolid;CICLOMOTORES;Gasolina;10873
Castilla y León/Valladolid;FURGONETAS;TOTAL;18668
Castilla y León/Valladolid;FURGONETAS;Diesel;15685
Castilla y León/Valladolid;FURGONETAS;Eléctrico;45
Castilla y León/Valladolid;FURGONETAS;Gas Licuado de Petroleo;98
Castilla y León/Valladolid;FURGONETAS;Gas Natural Comprimido;2
Castilla y León/Valladolid;FURGONETAS;Gasolina;2838
Castilla y León/Valladolid;MOTOCICLETAS;TOTAL;32785
Castilla y León/Valladolid;MOTOCICLETAS;Diesel;74
Castilla y León/Valladolid;MOTOCICLETAS;Eléctrico;126
Castilla y León/Valladolid;MOTOCICLETAS;Gas Licuado de Petroleo;1
Castilla y León/Valladolid;MOTOCICLETAS;Gasolina;32584
Castilla y León/Valladolid;OTROS VEHÍCULOS;TOTAL;5287
Castilla y León/Valladolid;OTROS VEHÍCULOS;Butano;1
Castilla y León/Valladolid;OTROS VEHÍCULOS;Diesel;3704
Castilla y León/Valladolid;OTROS VEHÍCULOS;Eléctrico;82
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gas Natural Licuado;1
Castilla y León/Valladolid;OTROS VEHÍCULOS;Gasolina;1343
Castilla y León/Valladolid;OTROS VEHÍCULOS;Otros;8
Castilla y León/Valladolid;OTROS VEHÍCULOS;Sin especificar;145
Castilla y León/Valladolid;REMOLQUES;TOTAL;2547
Castilla y León/Valladolid;REMOLQUES;Sin especificar;2547
Castilla y León/Valladolid;SEMIRREMOLQUES;TOTAL;3918
Castilla y León/Valladolid;SEMIRREMOLQUES;Sin especificar;3918
Castilla y León/Valladolid;TRACTORES INDUSTRIALES;TOTAL;3170
Castilla y León/Valladolid;TRACTORES INDUSTRIALES;Diesel;3170
Castilla y León/Valladolid;TURISMOS;TOTAL;272282
Castilla y León/Valladolid;TURISMOS;Butano;1
Castilla y León/Valladolid;TURISMOS;Diesel;158183
Castilla y León/Valladolid;TURISMOS;Eléctrico;395
Castilla y León/Valladolid;TURISMOS;Gas Licuado de Petroleo;752
Castilla y León/Valladolid;TURISMOS;Gas Natural Comprimido;14
Castilla y León/Valladolid;TURISMOS;Gas Natural Licuado;2
Castilla y León/Valladolid;TURISMOS;Gasolina;112919
Castilla y León/Valladolid;TURISMOS;Hidrógeno;2
Castilla y León/Valladolid;TURISMOS;Otros;10
Castilla y León/Valladolid;TURISMOS;Sin especificar;4
Castilla y León/Zamora;AUTOBUSES;TOTAL;221
Castilla y León/Zamora;AUTOBUSES;Diesel;221
Castilla y León/Zamora;CAMIONES HASTA 3500kg;TOTAL;9265
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Diesel;9023
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Eléctrico;2
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;3
Castilla y León/Zamora;CAMIONES HASTA 3500kg;Gasolina;237
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;TOTAL;2173
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Diesel;2158
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;1
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Gasolina;13
Castilla y León/Zamora;CAMIONES MÁS DE 3500kg;Otros;1
Castilla y León/Zamora;CICLOMOTORES;TOTAL;7601
Castilla y León/Zamora;CICLOMOTORES;Diesel;251
Castilla y León/Zamora;CICLOMOTORES;Eléctrico;16
Castilla y León/Zamora;CICLOMOTORES;Gasolina;7332
Castilla y León/Zamora;CICLOMOTORES;Sin especificar;2
Castilla y León/Zamora;FURGONETAS;TOTAL;12551
Castilla y León/Zamora;FURGONETAS;Diesel;10319
Castilla y León/Zamora;FURGONETAS;Eléctrico;5
Castilla y León/Zamora;FURGONETAS;Gas Licuado de Petroleo;12
Castilla y León/Zamora;FURGONETAS;Gas Natural Comprimido;1
Castilla y León/Zamora;FURGONETAS;Gasolina;2213
Castilla y León/Zamora;FURGONETAS;Otros;1
Castilla y León/Zamora;MOTOCICLETAS;TOTAL;10606
Castilla y León/Zamora;MOTOCICLETAS;Diesel;31
Castilla y León/Zamora;MOTOCICLETAS;Eléctrico;16
Castilla y León/Zamora;MOTOCICLETAS;Gasolina;10559
Castilla y León/Zamora;OTROS VEHÍCULOS;TOTAL;3596
Castilla y León/Zamora;OTROS VEHÍCULOS;Diesel;2466
Castilla y León/Zamora;OTROS VEHÍCULOS;Eléctrico;5
Castilla y León/Zamora;OTROS VEHÍCULOS;Gasolina;1011
Castilla y León/Zamora;OTROS VEHÍCULOS;Otros;3
Castilla y León/Zamora;OTROS VEHÍCULOS;Sin especificar;111
Castilla y León/Zamora;REMOLQUES;TOTAL;1233
Castilla y León/Zamora;REMOLQUES;Sin especificar;1233
Castilla y León/Zamora;SEMIRREMOLQUES;TOTAL;1565
Castilla y León/Zamora;SEMIRREMOLQUES;Sin especificar;1565
Castilla y León/Zamora;TRACTORES INDUSTRIALES;TOTAL;1186
Castilla y León/Zamora;TRACTORES INDUSTRIALES;Diesel;1186
Castilla y León/Zamora;TURISMOS;TOTAL;103247
Castilla y León/Zamora;TURISMOS;Biodiesel;1
Castilla y León/Zamora;TURISMOS;Diesel;65012
Castilla y León/Zamora;TURISMOS;Eléctrico;78
Castilla y León/Zamora;TURISMOS;Gas Licuado de Petroleo;118
Castilla y León/Zamora;TURISMOS;Gas Natural Comprimido;10
Castilla y León/Zamora;TURISMOS;Gas Natural Licuado;1
Castilla y León/Zamora;TURISMOS;Gasolina;38015
Castilla y León/Zamora;TURISMOS;Otros;12
Castilla-La Mancha/Albacete;AUTOBUSES;TOTAL;386
Castilla-La Mancha/Albacete;AUTOBUSES;Diesel;383
Castilla-La Mancha/Albacete;AUTOBUSES;Gasolina;2
Castilla-La Mancha/Albacete;AUTOBUSES;Otros;1
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;TOTAL;23951
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Diesel;23537
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Eléctrico;3
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;12
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gas Natural Comprimido;2
Castilla-La Mancha/Albacete;CAMIONES HASTA 3500kg;Gasolina;397
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;TOTAL;4249
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Diesel;4214
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;5
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;4
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Gasolina;22
Castilla-La Mancha/Albacete;CAMIONES MÁS DE 3500kg;Hidrógeno;1
Castilla-La Mancha/Albacete;CICLOMOTORES;TOTAL;25376
Castilla-La Mancha/Albacete;CICLOMOTORES;Diesel;1054
Castilla-La Mancha/Albacete;CICLOMOTORES;Eléctrico;65
Castilla-La Mancha/Albacete;CICLOMOTORES;Gasolina;24257
Castilla-La Mancha/Albacete;FURGONETAS;TOTAL;23038
Castilla-La Mancha/Albacete;FURGONETAS;Butano;1
Castilla-La Mancha/Albacete;FURGONETAS;Diesel;19675
Castilla-La Mancha/Albacete;FURGONETAS;Eléctrico;16
Castilla-La Mancha/Albacete;FURGONETAS;Gas Licuado de Petroleo;46
Castilla-La Mancha/Albacete;FURGONETAS;Gas Natural Comprimido;8
Castilla-La Mancha/Albacete;FURGONETAS;Gasolina;3292
Castilla-La Mancha/Albacete;MOTOCICLETAS;TOTAL;28405
Castilla-La Mancha/Albacete;MOTOCICLETAS;Diesel;60
Castilla-La Mancha/Albacete;MOTOCICLETAS;Eléctrico;42
Castilla-La Mancha/Albacete;MOTOCICLETAS;Gasolina;28298
Castilla-La Mancha/Albacete;MOTOCICLETAS;Otros;3
Castilla-La Mancha/Albacete;MOTOCICLETAS;Sin especificar;2
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;TOTAL;4458
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Diesel;3002
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Eléctrico;21
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Gasolina;1324
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Otros;1
Castilla-La Mancha/Albacete;OTROS VEHÍCULOS;Sin especificar;109
Castilla-La Mancha/Albacete;REMOLQUES;TOTAL;2386
Castilla-La Mancha/Albacete;REMOLQUES;Sin especificar;2386
Castilla-La Mancha/Albacete;SEMIRREMOLQUES;TOTAL;3820
Castilla-La Mancha/Albacete;SEMIRREMOLQUES;Sin especificar;3820
Castilla-La Mancha/Albacete;TRACTORES INDUSTRIALES;TOTAL;3741
Castilla-La Mancha/Albacete;TRACTORES INDUSTRIALES;Diesel;3741
Castilla-La Mancha/Albacete;TURISMOS;TOTAL;201260
Castilla-La Mancha/Albacete;TURISMOS;Biodiesel;1
Castilla-La Mancha/Albacete;TURISMOS;Biometano;1
Castilla-La Mancha/Albacete;TURISMOS;Butano;3
Castilla-La Mancha/Albacete;TURISMOS;Diesel;129840
Castilla-La Mancha/Albacete;TURISMOS;Eléctrico;141
